district,state,abbreviation,state_dist,year,laborforce_unemployed,PercentCar,PercentCarpool,PercentPublicTrans,Walked,Other_means,Management_business_science_and_arts,Service,Sales_and_office,Natural_resources_construction_and_maintenance,Production_transportation_and_material_moving,Private_wage_and_salary_workers,Government_workers,Less_than_10000,Median_household_income,No_health_insurance,non_fam_household,college_enroll,vet_percent,diff_house_1year,foreign_born,ForeignNotCit,ForeignCit,home_lang_not_english,own_computer,total_pop,median_age,white_pct,black_pct,amer_ind,asianpac,hispanic_pct,PctU20,Pct20t45,Pct45t65,Pct65plus,U25k,r25k_50k,r50k_100k,r100k_200k,r200kplus,NoHighSchool,HighSchoolEd,SomeCollege,BachelorsOrHigher,pct_won,party
22,Texas,TX,TX-22,2016,4.1,83.2,9.1,1.4,0.7,1.2,51.2,13.1,22.0,7.2,6.4,81.5,12.4,3.9,87901,10.4,20.5,24.0,5.2,12.1,25.3,11.890999999999998,13.409,36.8,95.2,881407,35.8,60.4,13.3,0.6,19.1,25.2,30.1,34.0,25.3,10.7,11.3,16.1,28.1,30.9,13.6,9.6,18.2,27.2,45.1,59.52,R
23,Texas,TX,TX-23,2016,4.0,80.4,10.9,0.7,1.5,1.7,29.5,20.0,23.5,14.7,12.4,77.6,15.8,8.1,51293,18.4,24.0,19.0,8.5,13.6,16.9,10.2752,6.6248,52.5,85.2,772944,33.5,80.3,3.9,1.3,1.6,68.3,30.8,34.4,22.4,12.4,25.0,23.6,29.3,16.3,5.6,25.7,24.9,27.7,21.6,48.29,R
24,Texas,TX,TX-24,2016,2.5,81.0,8.2,1.6,1.2,1.4,44.9,13.9,25.2,6.3,9.7,85.7,8.4,2.9,70454,13.3,36.8,24.5,5.3,19.1,23.6,14.9152,8.6848,35.8,96.9,790319,35.6,62.6,11.8,0.6,14.0,24.8,25.2,38.5,25.9,10.5,12.0,21.3,32.2,23.7,10.7,10.3,17.1,27.8,44.8,56.18,R
25,Texas,TX,TX-25,2016,3.0,78.1,7.1,1.4,2.2,1.6,42.3,15.9,21.9,8.5,11.3,76.3,13.9,4.5,69083,11.1,28.3,27.6,9.9,14.7,7.6,4.1952,3.4048,15.9,93.7,762897,37.1,83.6,7.5,0.5,3.0,19.4,26.8,33.6,25.7,13.9,15.2,21.3,30.7,22.3,10.6,9.5,24.3,29.0,37.2,58.35,R
26,Texas,TX,TX-26,2016,2.9,80.1,7.8,0.7,1.1,1.3,47.5,13.4,24.9,6.2,8.0,83.1,11.0,3.6,87272,9.0,25.1,26.6,7.3,18.0,12.3,6.4083,5.8917,20.5,96.0,845376,35.2,78.4,7.2,0.5,6.0,18.4,30.3,34.8,25.7,9.3,11.2,15.8,29.1,31.5,12.5,7.4,17.9,30.3,44.2,66.36,R
27,Texas,TX,TX-27,2016,3.4,82.4,10.0,1.1,1.9,1.2,29.9,19.4,23.8,14.9,12.0,78.6,13.9,7.6,53047,17.0,31.9,21.5,9.5,15.5,9.2,5.8972,3.3028,33.0,86.1,736778,36.4,84.3,5.5,0.3,1.7,52.7,27.9,32.2,24.7,15.1,22.9,23.7,31.4,18.2,3.9,17.4,29.8,32.6,20.3,61.69,R
28,Texas,TX,TX-28,2016,4.4,80.9,11.1,0.9,2.2,1.3,27.7,22.9,25.0,11.8,12.7,74.6,16.8,10.1,44021,23.5,22.9,17.1,6.6,9.8,21.4,14.7446,6.6554,68.5,84.1,736150,31.4,88.0,4.0,0.2,1.0,78.5,34.2,33.3,21.1,11.5,30.0,24.6,28.2,14.3,2.9,29.1,27.8,25.5,17.7,66.19,D
29,Texas,TX,TX-29,2016,4.2,79.5,12.2,2.0,1.7,2.4,17.5,19.2,22.0,21.6,19.7,82.1,9.0,7.0,41737,29.1,26.3,17.5,3.2,12.3,34.3,23.7356,10.5644,67.8,81.7,765403,31.2,77.2,10.6,0.6,2.3,77.1,33.7,36.1,22.4,7.8,28.9,28.8,29.6,10.7,1.8,38.1,29.6,21.9,10.3,72.47,D
30,Texas,TX,TX-30,2016,3.8,80.2,9.8,3.2,1.9,1.5,30.4,19.6,23.8,12.3,13.9,82.8,11.3,9.2,44689,19.9,34.9,20.1,5.4,10.9,16.8,12.4152,4.3848,36.0,80.7,749289,33.0,48.8,43.6,0.2,1.7,38.0,30.0,36.1,23.8,10.2,26.6,28.0,29.8,13.6,2.1,22.8,26.6,30.0,20.5,77.92,D
31,Texas,TX,TX-31,2016,3.9,81.6,9.4,0.7,1.4,0.6,40.6,15.8,26.8,7.8,9.0,77.1,16.7,4.0,69228,9.7,28.2,23.7,13.2,19.9,10.0,5.11,4.89,19.7,95.5,830908,34.6,75.5,11.2,0.4,5.5,23.9,29.2,36.2,22.8,11.8,14.3,20.3,34.0,25.1,6.4,7.6,22.4,35.7,34.3,58.35,R
32,Texas,TX,TX-32,2016,3.1,79.9,9.3,2.4,1.3,1.0,44.1,14.9,23.8,7.8,9.5,85.3,8.2,4.3,70119,14.7,37.1,25.6,5.1,16.5,22.3,13.2016,9.0984,34.7,95.1,753715,35.2,68.8,14.4,0.2,8.4,26.5,26.8,36.7,25.1,11.4,14.9,20.2,30.2,23.0,11.7,13.2,17.8,25.7,43.4,71.07,R
33,Texas,TX,TX-33,2016,3.5,74.4,18.7,1.9,0.7,2.1,13.8,22.1,21.7,20.8,21.5,86.6,6.7,8.9,38445,30.6,26.9,16.1,3.5,11.1,32.6,26.3082,6.2918,64.4,84.7,764730,29.7,66.8,15.7,0.2,2.6,66.9,35.1,36.4,20.4,7.9,30.9,31.2,29.6,7.6,0.8,41.0,29.4,20.2,9.3,73.71,D
34,Texas,TX,TX-34,2016,3.9,83.8,8.5,0.7,1.8,2.6,26.5,26.6,23.8,12.3,10.7,73.2,18.7,12.4,37989,26.7,23.5,18.2,5.1,9.2,18.9,12.6252,6.2748,64.2,82.6,723156,32.3,92.4,1.3,0.2,0.9,83.9,32.5,32.5,21.1,14.0,35.3,24.8,27.4,10.6,1.8,31.2,28.6,25.1,15.1,62.67,D
35,Texas,TX,TX-35,2016,3.3,74.7,13.6,4.1,1.6,2.3,28.1,21.1,25.3,14.5,11.1,80.8,13.1,8.1,48490,19.3,36.7,28.1,7.8,15.6,16.6,10.4248,6.1752,44.4,88.6,822601,31.2,72.9,10.2,0.5,1.9,61.2,29.3,40.7,20.7,9.3,25.1,25.9,32.7,13.9,2.4,23.1,28.7,27.8,20.3,63.07,D
36,Texas,TX,TX-36,2016,4.4,83.9,9.2,0.4,1.4,1.8,30.9,16.1,22.3,14.9,15.8,81.0,12.8,6.1,58984,16.7,27.8,19.6,8.1,16.1,11.1,6.8931,4.2069,22.0,88.7,732975,36.5,83.0,9.2,0.6,2.3,26.6,28.3,32.1,25.8,13.7,20.9,23.1,28.8,21.8,5.4,15.5,33.2,31.9,19.4,88.61,R
1,Texas,TX,TX-1,2016,4.1,84.1,9.7,0.1,1.4,0.9,29.6,21.1,22.7,11.3,15.2,80.5,13.2,8.3,45313,17.1,31.0,25.6,7.9,16.2,8.0,5.568,2.432,14.4,84.9,717735,36.8,76.4,18.1,0.6,1.2,17.4,28.0,31.1,24.7,16.1,28.4,26.6,29.1,12.5,3.4,17.9,28.2,33.0,20.9,73.9,R
2,Texas,TX,TX-2,2016,3.7,81.6,9.1,1.9,1.7,1.2,45.1,14.7,21.8,8.6,9.8,82.6,9.9,4.3,72711,12.9,34.1,25.9,5.5,16.5,19.4,11.543,7.857,33.2,95.9,779662,35.0,66.6,12.7,0.3,6.8,31.3,26.9,38.1,24.4,10.6,14.1,18.6,30.4,25.0,11.8,11.0,19.8,28.4,40.8,60.63,R
3,Texas,TX,TX-3,2016,2.8,81.8,6.4,1.2,0.9,1.1,53.3,11.9,24.6,5.2,5.0,85.3,8.8,3.8,88619,9.6,26.4,22.4,5.8,12.6,21.0,10.520999999999999,10.479000000000001,28.6,98.0,842800,36.7,68.8,9.7,0.4,15.5,14.6,28.8,34.2,26.4,10.6,10.1,15.4,30.2,31.3,13.0,6.4,13.8,26.3,53.5,61.2,R
4,Texas,TX,TX-4,2016,3.4,81.7,10.1,0.2,1.3,2.0,31.9,17.4,25.4,11.0,14.3,79.7,13.8,7.2,52481,14.7,30.1,20.9,9.8,12.5,6.0,4.104,1.896,12.7,84.5,735554,39.6,81.7,10.5,0.6,1.2,13.3,27.2,30.0,26.0,16.9,22.8,24.0,30.5,18.7,4.1,13.5,31.8,32.5,22.1,87.99,R
5,Texas,TX,TX-5,2016,3.2,79.7,12.7,1.1,1.3,1.2,29.2,18.7,23.2,14.1,14.8,81.4,11.1,5.3,50536,18.7,29.3,18.7,6.9,16.2,15.4,10.9802,4.4198,29.7,88.4,764456,35.6,76.1,14.9,0.7,2.4,28.8,29.0,33.9,23.8,13.3,21.3,28.1,29.7,17.1,3.8,20.3,30.1,28.6,21.1,80.61,R
11,Texas,TX,TX-11,2018,2.2,81.5,10.9,0.2,1.9,1.9,30.0,16.4,22.4,14.8,16.4,79.3,12.7,5.8,58983,15.0,32.2,22.3,8.5,14.0,8.9,5.607,3.293,27.9,91.6,782337,35.2,86.5,4.2,0.9,1.2,39.0,27.4,32.9,23.0,15.7,19.9,22.6,31.2,20.3,6.1,16.3,29.5,32.3,22.0,80.14,R
10,Texas,TX,TX-10,2018,2.8,79.4,9.0,1.7,1.5,1.4,47.0,14.7,20.6,8.7,9.0,78.3,14.3,3.7,80204,12.0,29.1,23.2,5.7,14.6,16.7,9.6693,7.0307,28.5,94.6,896798,35.9,70.8,10.8,0.7,6.3,28.6,27.2,34.8,24.3,12.8,14.2,17.1,28.7,28.7,11.5,10.2,20.8,26.9,42.2,51.06,R
15,Texas,TX,TX-15,2018,3.1,79.6,9.7,0.2,1.1,3.4,28.9,22.3,22.3,13.0,13.5,71.9,18.4,9.8,46669,26.5,21.2,18.6,4.8,9.1,22.5,16.47,6.03,69.8,85.5,795511,30.7,85.8,2.2,0.2,1.3,81.1,33.9,34.2,20.8,10.7,28.6,23.6,28.2,16.0,3.6,27.8,25.6,25.7,21.0,59.67,D
26,Texas,TX,TX-26,2018,3.2,82.0,7.8,0.5,1.5,1.3,46.1,13.4,23.3,6.2,11.0,83.4,11.1,3.0,93697,10.3,25.3,26.5,7.2,17.0,12.9,6.837000000000001,6.063,20.4,98.0,894192,35.4,76.2,8.8,0.9,7.7,18.9,28.6,35.4,25.5,10.0,9.6,14.3,29.3,33.0,13.9,6.6,17.4,29.6,46.3,59.38,R
1,Texas,TX,TX-1,2018,3.3,82.2,10.4,0.4,1.5,1.1,31.6,18.0,21.5,13.7,15.3,78.9,12.8,8.4,51374,18.5,31.3,22.8,7.4,13.7,8.1,5.2731,2.8269,15.7,90.4,725555,37.0,77.5,17.3,0.5,1.4,18.2,26.7,31.5,23.8,16.5,24.5,23.9,29.9,17.8,3.9,15.7,29.7,33.4,21.3,72.26,R
2,Texas,TX,TX-2,2018,3.4,80.1,10.3,1.5,1.2,1.5,47.0,12.5,22.7,7.9,9.9,83.9,9.9,4.7,77668,14.0,32.2,24.9,5.8,13.5,19.8,10.7316,9.0684,33.8,96.9,803041,35.3,66.1,13.0,0.4,7.7,31.6,26.3,36.4,23.8,11.9,14.4,18.7,27.0,26.6,13.4,10.1,20.5,27.0,42.3,52.84,R
23,Texas,TX,TX-23,2018,2.6,80.8,11.2,0.8,0.8,1.9,31.1,19.9,21.0,12.8,15.2,76.3,16.4,7.9,53493,18.3,26.5,19.5,7.8,11.5,17.0,9.452,7.547999999999999,52.3,87.5,794879,34.6,84.0,3.8,0.6,2.5,69.0,29.3,33.3,23.0,13.3,23.9,23.2,29.4,18.5,5.0,22.7,27.4,28.0,21.8,49.17,R
32,Texas,TX,TX-32,2018,2.9,79.4,9.0,2.4,1.3,1.4,44.7,15.5,22.0,8.4,9.4,84.0,8.5,4.3,75775,17.4,36.8,30.0,5.0,16.5,24.0,13.704,10.296,34.9,96.7,769852,35.8,67.5,13.3,0.8,9.4,26.2,24.2,37.7,25.3,12.5,12.5,18.9,29.9,25.8,12.9,12.5,17.3,24.9,45.2,52.27,D
36,Texas,TX,TX-36,2018,3.5,85.7,8.3,0.5,0.9,1.3,31.3,15.8,21.3,14.9,16.7,81.1,13.1,6.8,59152,17.4,30.0,18.5,7.8,15.2,10.6,6.5932,4.0068,21.9,90.8,754178,37.0,82.2,10.0,0.6,2.1,27.2,27.6,31.7,25.4,14.7,20.7,21.4,30.4,22.3,5.1,16.5,32.8,31.8,18.9,72.56,R
4,Texas,TX,TX-4,2018,2.9,84.3,8.6,0.3,1.3,1.2,34.0,16.8,22.6,11.5,15.1,77.5,14.7,6.9,55765,16.2,28.8,18.9,9.2,14.7,6.2,4.2346,1.9654,12.4,90.6,759648,39.4,80.8,11.1,0.7,1.2,15.0,25.0,30.4,25.7,16.7,21.3,23.4,30.1,20.2,4.9,11.4,32.1,33.0,23.5,75.7,R
8,Texas,TX,TX-8,2018,2.2,80.9,8.8,0.9,1.0,1.1,40.3,16.5,20.7,10.2,12.3,79.4,12.9,5.9,71748,14.8,28.2,23.3,8.2,13.6,12.9,8.5914,4.3086,22.9,94.6,871420,37.5,83.3,8.2,0.3,3.1,23.9,27.1,32.8,25.6,13.9,16.3,18.9,28.3,24.7,11.7,13.2,24.8,29.6,32.5,73.44,R
17,Texas,TX,TX-17,2018,2.6,83.1,9.1,0.8,1.8,1.4,40.4,15.1,20.3,10.9,13.2,75.9,17.5,9.0,53946,13.8,39.0,41.2,6.3,19.7,12.0,7.68,4.32,24.4,91.0,793513,32.3,77.6,12.9,0.4,5.3,26.5,26.5,38.8,21.2,12.4,24.1,22.1,30.4,19.0,4.2,13.2,25.3,29.3,32.2,56.81,R
19,Texas,TX,TX-19,2018,2.7,78.7,13.3,0.6,2.2,1.5,33.4,18.5,21.6,12.4,14.1,77.8,15.3,7.8,49446,15.6,34.2,32.8,7.0,21.9,8.5,5.6185,2.8815,24.9,91.1,731759,33.3,82.1,6.2,0.8,1.9,37.8,28.7,35.6,21.5,13.7,24.9,25.6,29.1,17.0,3.4,16.9,29.9,29.9,23.3,75.23,R
24,Texas,TX,TX-24,2018,2.4,80.5,8.2,1.6,1.3,1.4,45.9,13.1,23.2,5.8,11.9,87.0,6.6,3.0,74264,14.0,36.9,23.8,5.5,17.3,26.0,16.666,9.334,37.6,98.2,817147,36.0,62.8,13.5,0.4,14.6,24.9,25.0,38.4,25.3,11.2,10.5,20.2,32.6,25.4,11.3,9.0,17.0,26.9,47.2,50.61,R
27,Texas,TX,TX-27,2018,3.4,84.7,8.8,0.9,1.6,0.9,30.4,20.1,19.5,15.0,14.9,76.9,14.8,6.8,53789,17.0,30.8,19.4,8.3,16.3,8.8,5.5264,3.2736,29.8,88.0,739719,36.8,85.6,5.6,0.3,1.7,53.6,27.0,31.9,24.0,16.0,22.7,23.6,30.9,18.6,4.3,17.3,31.1,31.6,20.0,60.32,R
35,Texas,TX,TX-35,2018,3.5,77.6,12.1,2.8,1.7,2.0,29.1,22.9,20.9,14.2,12.9,80.2,14.3,10.4,49904,20.3,41.5,29.1,7.5,16.5,16.7,11.8069,4.8931,45.0,92.1,818369,33.1,73.8,8.7,0.9,1.8,61.8,25.8,41.2,22.3,10.2,25.7,24.4,31.8,15.2,3.0,20.2,31.0,26.8,22.0,71.25,D
6,Texas,TX,TX-6,2018,2.7,83.5,9.5,0.3,1.0,0.9,35.2,16.4,24.2,9.0,15.3,82.6,11.1,3.8,71756,15.8,27.4,25.1,7.8,13.1,11.8,5.4752,6.3248,22.8,96.2,804816,35.4,64.2,21.5,0.6,5.1,22.9,28.1,34.9,24.6,11.6,14.0,19.4,33.1,27.5,6.0,10.2,25.0,34.4,30.4,53.1,R
9,Texas,TX,TX-9,2018,4.5,77.4,11.2,3.9,1.2,2.6,27.5,24.7,20.4,12.4,15.1,80.0,12.6,8.8,48100,24.8,32.5,29.8,3.1,11.3,34.2,20.007,14.193,52.8,93.8,786925,33.1,33.8,37.9,0.3,11.9,39.1,27.0,39.4,22.7,10.2,24.6,26.8,30.7,15.4,2.5,20.5,28.1,27.0,24.4,89.06,D
13,Texas,TX,TX-13,2018,2.7,81.5,10.1,0.4,3.2,1.1,30.1,18.8,20.8,13.4,16.9,76.6,16.1,6.8,51480,16.2,32.4,20.9,8.3,15.3,9.3,6.3798,2.9202,20.2,90.7,711672,36.3,85.2,5.8,0.8,2.4,27.7,27.3,32.2,24.4,15.2,23.0,25.2,30.9,17.2,3.6,15.4,30.6,32.2,21.8,81.54,R
21,Texas,TX,TX-21,2018,2.2,78.7,7.2,1.5,3.1,1.6,48.2,15.6,23.4,6.9,6.0,78.3,12.8,5.6,70391,12.3,41.5,35.7,8.3,16.8,9.8,5.3214,4.4786,21.1,96.5,818281,37.9,84.9,4.0,0.4,3.6,28.8,21.6,36.8,25.0,16.0,15.5,20.1,29.6,23.4,11.2,7.1,18.2,27.9,46.9,50.24,R
22,Texas,TX,TX-22,2018,3.2,82.3,8.7,1.1,0.6,0.8,50.4,12.8,20.6,7.1,9.1,81.3,12.6,3.5,88234,11.9,21.9,22.5,4.8,11.4,26.4,12.5664,13.8336,38.3,96.6,935386,36.3,59.7,14.6,0.2,19.4,27.2,29.4,33.4,25.5,11.2,11.6,15.3,28.5,30.1,14.5,9.1,18.4,27.3,45.2,51.36,R
28,Texas,TX,TX-28,2018,3.9,80.1,11.4,1.1,1.4,1.3,26.8,21.8,23.5,12.6,15.2,77.4,14.3,9.6,47134,25.0,23.9,17.4,5.7,10.6,19.7,13.6521,6.0479,68.4,88.6,768719,31.7,88.7,4.2,0.1,0.8,78.4,33.3,32.3,21.9,11.7,28.4,24.1,29.0,15.5,2.8,26.7,27.1,27.3,18.9,84.39,D
29,Texas,TX,TX-29,2018,3.9,79.5,11.5,1.8,1.1,3.2,17.7,19.8,18.9,23.7,19.9,83.1,9.1,7.1,45133,31.9,25.8,19.0,2.7,11.7,33.1,23.500999999999998,9.599,68.6,85.1,765435,31.0,73.0,9.2,0.6,1.9,80.0,33.0,36.7,22.0,8.5,25.3,29.4,30.4,12.7,2.2,39.2,30.0,20.3,10.4,75.06,D
30,Texas,TX,TX-30,2018,2.9,79.2,10.5,2.9,2.1,1.3,29.0,17.1,23.5,12.5,17.9,84.2,10.5,9.4,49128,21.1,35.7,19.2,5.3,11.5,18.0,12.96,5.04,37.1,83.5,804679,32.7,50.3,41.8,0.3,2.0,39.6,30.7,34.9,23.2,10.8,24.5,26.0,30.5,15.7,3.3,22.5,29.1,27.7,20.7,91.05,D
5,Texas,TX,TX-5,2018,2.4,81.9,10.8,1.3,1.0,1.0,29.1,20.1,22.7,13.4,14.7,80.5,11.9,4.8,51984,19.2,30.3,17.2,7.6,13.3,14.7,10.5399,4.1601,28.2,89.4,749808,35.9,75.3,15.8,0.5,1.9,29.1,28.9,33.6,23.7,13.8,21.3,26.3,30.6,17.3,4.5,18.3,30.3,30.7,20.8,62.34,R
7,Texas,TX,TX-7,2018,3.4,80.6,8.8,3.3,1.0,1.3,46.4,16.0,21.5,7.2,8.9,84.8,8.4,4.5,72287,17.0,34.4,26.3,4.3,16.6,31.0,19.654,11.345999999999998,43.3,97.9,775198,35.2,62.5,15.3,0.6,11.5,30.3,26.7,37.3,24.4,10.9,14.6,18.9,30.3,22.0,14.2,11.4,14.2,24.5,49.8,52.53,D
12,Texas,TX,TX-12,2018,2.9,82.5,9.6,0.4,1.2,1.0,38.4,14.1,22.7,9.8,15.0,81.8,11.2,5.0,68248,15.5,33.4,25.3,9.0,15.5,10.1,5.5954,4.5046,19.8,95.9,812102,35.9,79.3,8.6,0.7,4.2,23.4,26.5,34.5,25.6,12.9,15.4,19.9,32.5,24.5,7.6,10.9,27.8,29.2,32.0,64.27,R
31,Texas,TX,TX-31,2018,3.7,79.5,10.7,0.5,1.1,1.2,41.6,17.9,22.0,9.0,9.5,78.4,15.4,3.8,73264,11.8,29.0,22.5,11.8,18.9,11.5,6.462999999999999,5.037,21.1,95.4,883347,35.2,74.6,12.4,0.3,5.6,25.1,28.2,36.2,23.1,12.1,13.1,19.2,33.0,28.3,6.5,7.8,22.2,33.1,36.8,50.59,R
33,Texas,TX,TX-33,2018,4.5,75.7,17.6,2.0,1.3,1.6,14.9,20.7,20.1,21.9,22.4,86.7,5.6,7.0,44286,32.7,27.4,14.0,3.8,13.8,33.1,25.4539,7.6461,65.3,90.2,777745,30.5,59.4,15.8,0.6,2.4,67.5,33.8,36.3,21.1,8.8,25.8,29.9,32.4,10.4,1.4,38.8,30.3,19.9,10.9,76.16,D
3,Texas,TX,TX-3,2018,2.6,80.1,6.8,1.1,1.0,1.7,53.9,13.2,21.5,4.9,6.6,85.4,9.2,3.9,95413,11.1,27.7,23.8,5.4,14.9,23.0,13.202,9.798,31.5,98.3,899784,37.4,67.2,10.1,0.5,16.8,15.1,26.4,34.4,26.2,11.2,9.8,14.3,27.4,31.8,16.6,5.9,14.3,25.2,54.5,54.24,R
14,Texas,TX,TX-14,2018,3.5,86.2,7.3,0.6,0.8,1.7,35.3,16.1,20.8,12.8,15.0,80.3,14.1,7.8,61893,17.9,31.8,22.9,8.2,15.6,10.6,6.4554,4.1446,21.2,91.7,763380,37.1,70.9,19.5,0.3,3.3,25.5,26.2,33.5,25.6,13.9,21.1,19.7,28.7,23.5,7.0,13.6,28.2,32.7,25.4,59.24,R
18,Texas,TX,TX-18,2018,3.8,79.9,9.6,3.2,0.9,2.2,30.4,19.9,20.7,12.6,16.4,81.9,11.1,9.2,47969,22.3,35.5,23.5,3.6,16.6,22.3,15.4316,6.8684,41.4,89.2,801885,32.5,48.4,36.0,0.5,4.1,42.9,29.3,39.0,22.3,9.6,26.4,25.3,27.7,15.1,5.3,22.2,27.1,26.3,24.4,75.25,D
20,Texas,TX,TX-20,2018,4.5,76.9,12.4,2.4,2.7,1.8,32.4,21.5,24.1,10.6,11.4,80.7,13.2,7.9,51714,16.8,33.9,28.7,8.5,14.8,15.0,9.345,5.655,45.7,92.8,846337,31.6,82.6,5.4,1.0,3.0,70.3,29.2,38.4,20.4,11.1,23.6,25.0,31.3,17.3,2.7,18.4,26.4,30.5,24.7,80.85,D
25,Texas,TX,TX-25,2018,3.0,77.5,7.3,1.2,2.5,1.5,45.1,12.9,20.4,8.0,13.5,76.1,15.2,5.2,71031,12.0,30.5,25.8,9.1,15.5,8.0,4.056,3.944,16.1,94.6,786976,37.2,81.0,8.8,0.4,3.6,19.0,26.8,33.9,24.6,14.7,15.0,19.9,29.1,24.1,12.1,9.3,22.3,28.6,39.8,53.53,R
16,Texas,TX,TX-16,2018,3.9,81.9,9.7,1.3,1.7,1.6,32.5,21.7,26.2,8.9,10.6,74.9,19.6,9.6,45430,21.0,31.2,32.1,8.6,15.1,23.3,11.4869,11.8131,68.1,89.6,733764,32.5,78.3,3.4,0.4,1.6,81.1,28.6,36.1,21.6,12.4,29.7,24.6,27.7,15.0,2.9,19.9,21.9,32.6,25.6,68.46,D
34,Texas,TX,TX-34,2018,2.8,83.4,7.8,0.4,1.7,1.8,26.4,25.7,22.0,12.3,13.6,75.3,17.3,11.7,40275,26.6,23.4,18.0,4.8,8.6,19.2,13.1136,6.0864,66.0,81.7,727688,33.5,92.2,1.1,0.2,0.7,85.1,32.1,31.8,21.5,14.1,34.1,24.2,27.0,12.2,2.3,30.2,28.9,25.0,16.0,59.99,D
1,Utah,UT,UT-1,2014,3.4,78.9,10.7,1.7,1.9,1.6,36.0,14.9,24.4,9.2,15.5,75.5,19.9,4.9,62017,10.0,23.2,23.8,8.1,15.6,6.1,3.6417,2.4583,11.1,92.2,727828,30.6,90.0,1.0,1.1,2.0,12.0,34.3,35.1,20.6,9.9,17.3,20.8,38.2,19.5,4.1,7.7,25.6,37.7,29.0,64.78,R
2,Utah,UT,UT-2,2014,4.1,73.4,13.0,3.2,3.5,2.0,34.0,17.1,26.0,9.6,13.3,80.5,15.2,6.3,53651,16.5,29.2,27.2,6.7,17.3,10.4,7.2592,3.1408,16.8,91.0,729552,31.6,82.9,1.1,1.1,3.8,16.1,31.5,36.7,20.1,11.7,20.5,25.3,35.2,15.1,3.8,10.5,24.2,36.0,29.3,60.82,R
3,Utah,UT,UT-3,2014,3.0,74.6,11.5,1.9,2.8,2.2,42.1,14.1,26.4,7.3,10.0,81.6,12.9,4.4,65144,11.3,21.2,32.2,5.2,17.5,7.1,4.1109,2.9891,13.3,93.7,721048,28.4,90.7,0.8,1.6,2.7,9.8,34.3,36.7,19.5,9.5,15.7,20.8,34.0,23.3,6.0,6.0,18.1,37.0,38.9,72.21,R
4,Utah,UT,UT-4,2014,2.9,77.1,12.2,3.3,1.3,1.2,35.6,15.0,27.8,9.7,11.9,84.4,11.9,4.0,63365,12.3,24.9,18.5,5.8,13.9,10.3,6.0152,4.2848,17.5,92.5,764474,30.7,85.5,1.6,0.6,4.0,15.9,34.7,37.0,19.3,9.0,14.6,22.2,39.3,20.2,3.7,9.9,23.6,38.5,28.0,50.92,R
1,Utah,UT,UT-1,2016,2.4,79.0,11.0,1.5,1.9,1.3,35.0,14.8,24.9,10.0,15.3,78.1,17.4,4.9,65896,7.8,22.5,22.5,6.6,15.2,5.8,3.3408,2.4592,11.0,93.7,757558,30.5,89.7,1.0,0.9,2.0,12.9,34.6,35.2,20.5,9.8,15.2,20.6,37.3,22.9,4.0,7.8,25.7,37.6,28.9,65.93,R
2,Utah,UT,UT-2,2016,3.2,74.0,12.6,3.2,2.8,2.0,35.6,17.1,25.5,9.3,12.4,80.4,14.4,4.2,60700,9.3,29.6,27.3,6.7,17.2,9.5,6.251,3.2489999999999997,16.3,93.3,749217,33.2,82.7,1.4,1.0,3.4,14.9,30.2,36.0,20.6,13.1,16.7,23.9,35.6,19.4,4.4,10.0,22.9,34.6,32.6,61.6,R
3,Utah,UT,UT-3,2016,2.9,73.4,10.1,2.4,4.3,2.1,42.9,15.3,26.7,6.0,9.1,82.8,11.7,4.6,70763,7.4,21.7,33.4,4.6,19.2,7.4,4.4548,2.9452,14.5,96.1,751776,27.7,91.3,0.5,1.6,2.8,10.5,34.1,37.1,18.9,9.9,14.0,19.6,32.9,25.3,8.3,5.6,16.0,36.9,41.7,73.46,R
4,Utah,UT,UT-4,2016,2.7,76.8,10.3,3.8,2.0,1.2,37.8,15.1,26.9,8.4,11.9,82.5,11.8,3.4,68711,10.4,24.2,18.5,5.1,15.5,10.3,6.7053,3.5947,19.1,94.9,792666,31.0,81.8,1.3,0.7,4.8,16.7,34.0,37.3,19.6,9.2,13.0,20.5,38.6,23.6,4.4,9.4,25.5,36.9,28.2,53.76,R
2,Utah,UT,UT-2,2018,2.2,73.8,10.8,3.0,3.0,1.8,38.5,16.4,22.7,9.3,13.1,79.4,15.4,5.1,62424,11.3,32.8,27.8,6.1,15.1,9.3,5.7288,3.5712,16.6,95.5,779772,33.0,82.7,1.3,1.2,3.4,15.8,29.4,36.6,20.1,13.3,16.0,23.2,33.1,22.1,5.6,9.0,23.8,33.3,33.9,56.1,R
1,Utah,UT,UT-1,2018,2.0,78.6,10.8,1.5,1.5,1.8,36.8,15.7,22.3,9.8,15.5,77.0,18.2,4.3,72123,7.5,23.1,24.5,7.1,13.9,5.3,3.0157,2.2843,11.5,96.2,776910,31.1,90.4,1.3,1.1,1.8,13.0,33.3,35.6,20.5,10.7,12.4,19.9,37.3,25.1,5.2,7.3,25.0,35.8,32.0,61.61,R
4,Utah,UT,UT-4,2018,2.5,75.8,12.9,2.2,1.4,1.1,37.7,14.5,25.4,9.4,13.1,82.6,12.9,2.9,76474,11.0,24.4,20.3,4.5,16.8,12.0,7.332000000000001,4.668,20.0,96.8,830801,31.3,80.4,1.6,0.8,5.0,17.2,33.3,37.8,19.0,9.5,10.4,17.9,36.2,29.7,5.9,8.2,24.3,35.5,31.9,50.12,D
